"id","source url","format","filename","folder","notes"
407,"http://www.gutenberg.org/etext/20239","kindle","pg20239.mobi",,
407,"http://www.gutenberg.org/etext/20239","plucker","pg20239.plucker.pdb",,
407,"http://www.gutenberg.org/etext/20239","text","pg20239.txt",,
"408","http://www.gutenberg.org/etext/114","gifs",,"tenniel_illustrations_for_alice_in_wonderland",
409,"http://www.gutenberg.org/etext/110","epub","pg110.epub",,
409,"http://www.gutenberg.org/etext/110","kindle","pg110.mobi",,
409,"http://www.gutenberg.org/etext/110","plucker","pg110.plucker.pdb",,
409,"http://www.gutenberg.org/etext/110","text","pg110.txt",,
410,"http://www.gutenberg.org/etext/21534","epub","pg21534-images.epub",,"with images"
410,"http://www.gutenberg.org/etext/21534","epub","pg21534.epub",,"no images"
410,"http://www.gutenberg.org/etext/21534","kindle","pg21534-images.mobi",,"with images"
410,"http://www.gutenberg.org/etext/21534","kindle","pg21534.mobi",,"no images"
410,"http://www.gutenberg.org/etext/21534","plucker","pg21534.plucker.pdb",,
410,"http://www.gutenberg.org/etext/21534","text","pg21534.txt",,
411,"http://www.gutenberg.org/etext/558","epub","pg558.epub",,
411,"http://www.gutenberg.org/etext/558","kindle","pg558.mobi",,
411,"http://www.gutenberg.org/etext/558","plucker","pg558.plucker.pdb",,
411,"http://www.gutenberg.org/etext/558","text","pg558.txt",,
"412","http://www.gutenberg.org/etext/20968","mp3",,"three_hundred_tang_poems_mp3",
413,"http://www.gutenberg.org/etext/308","epub","pg308-images.epub",,"with images"
413,"http://www.gutenberg.org/etext/308","epub","pg308.epub",,"no images"
413,"http://www.gutenberg.org/etext/308","kindle","pg308-images.mobi",,"with images"
413,"http://www.gutenberg.org/etext/308","kindle","pg308-images.mobi",,"no images"
413,"http://www.gutenberg.org/etext/308","plucker","pg308.plucker.pdb",,
413,"http://www.gutenberg.org/etext/308","text","308-0.txt",,
414,"http://www.gutenberg.org/etext/1257","epub","pg1257.epub",,
414,"http://www.gutenberg.org/etext/1257","kindle","pg1257.mobi",,
414,"http://www.gutenberg.org/etext/1257","plucker","pg1257.mobi",,
414,"http://www.gutenberg.org/etext/1257","text","pg1257.txt",,
415,"http://www.gutenberg.org/etext/12","epub","pg12.epub",,
415,"http://www.gutenberg.org/etext/12","kindle","pg12.mobi",,
415,"http://www.gutenberg.org/etext/12","plucker","pg12.plucker.pdb",,
415,"http://www.gutenberg.org/etext/12","text","pg12.txt",,
416,"http://www.gutenberg.org/etext/1998","epub","pg1998.epub",,
416,"http://www.gutenberg.org/etext/1998","kindle","pg1998.mobi",,
416,"http://www.gutenberg.org/etext/1998","plucker","pg1998.plucker.pdb",,
416,"http://www.gutenberg.org/etext/1998","text","pg1998.txt",,
417,"http://www.gutenberg.org/etext/72","epub","pg72.epub",,
417,"http://www.gutenberg.org/etext/72","kindle","pg72.mobi",,
417,"http://www.gutenberg.org/etext/72","plucker","pg72.plucker.pdb",,
417,"http://www.gutenberg.org/etext/72","text","pg72.txt",,
418,"http://www.gutenberg.org/etext/35","epub","pg35.epub",,
418,"http://www.gutenberg.org/etext/35","kindle","pg35.mobi",,
418,"http://www.gutenberg.org/etext/35","plucker","pg35.plucker.pdb",,
418,"http://www.gutenberg.org/etext/35","text","pg35.txt",,
"419","http://www.gutenberg.org/etext/17401","mp3",,"time_machine",
420,"http://www.gutenberg.org/etext/12108","epub","pg12108.epub",,
420,"http://www.gutenberg.org/etext/12108","kindle","pg12108.mobi",,
420,"http://www.gutenberg.org/etext/12108","plucker","pg12108.plucker.pdb",,
420,"http://www.gutenberg.org/etext/12108","text","pg12108.txt",,
"421","http://www.gutenberg.org/etext/5740","pdf","5740-pdf.pdf",,
422,"http://www.gutenberg.org/etext/779","epub","pg779.epub",,
422,"http://www.gutenberg.org/etext/779","kindle","pg779.mobi",,
422,"http://www.gutenberg.org/etext/779","plucker","pg779.plucker.pdb",,
422,"http://www.gutenberg.org/etext/779","text","pg779.txt",,
423,"http://www.gutenberg.org/etext/119","epub","pg119-images.epub",,"with images"
423,"http://www.gutenberg.org/etext/119","epub","pg119.epub",,"no images"
423,"http://www.gutenberg.org/etext/119","kindle","pg119-images.mobi",,"with images"
423,"http://www.gutenberg.org/etext/119","kindle","pg119.mobi",,"no images"
423,"http://www.gutenberg.org/etext/119","plucker","pg119.plucker.pdb",,
423,"http://www.gutenberg.org/etext/119","text","pg119.txt",,
424,"http://www.gutenberg.org/etext/27780","epub","pg27780-images.epub",,"with images"
424,"http://www.gutenberg.org/etext/27780","epub","pg27780.epub",,"no images"
424,"http://www.gutenberg.org/etext/27780","kindle","pg27780-images.mobi",,"with images"
424,"http://www.gutenberg.org/etext/27780","kindle","pg27780.mobi",,"no images"
424,"http://www.gutenberg.org/etext/27780","plucker","pg27780.plucker.pdb",,
424,"http://www.gutenberg.org/etext/27780","text","pg27780.txt",,
425,"http://www.gutenberg.org/etext/120","epub","pg120.epub",,
425,"http://www.gutenberg.org/etext/120","kindle","pg120.mobi",,
425,"http://www.gutenberg.org/etext/120","plucker","pg120.plucker.pdb",,
425,"http://www.gutenberg.org/etext/120","text","pg120.txt",,
426,"http://www.gutenberg.org/etext/4705","epub","pg4705.epub",,
426,"http://www.gutenberg.org/etext/4705","kindle","pg4705.mobi",,
426,"http://www.gutenberg.org/etext/4705","plucker","pg4705.plucker.pdb",,
426,"http://www.gutenberg.org/etext/4705","text","pg4705.txt",,
427,"http://www.gutenberg.org/etext/7849","epub","pg7849.epub",,
427,"http://www.gutenberg.org/etext/7849","kindle","pg7849.mobi",,
427,"http://www.gutenberg.org/etext/7849","plucker","pg7849.mobi",,
427,"http://www.gutenberg.org/etext/7849","text","pg7849.txt",,
428,"http://www.gutenberg.org/etext/20583","epub","pg20583.epub",,
428,"http://www.gutenberg.org/etext/20583","kindle","pg20583.mobi",,
428,"http://www.gutenberg.org/etext/20583","plucker","pg20583.plucker.pdb",,
428,"http://www.gutenberg.org/etext/20583","text","pg20583.txt",,
429,"http://www.gutenberg.org/etext/20782","epub","pg20782-images.epub",,"with images"
429,"http://www.gutenberg.org/etext/20782","epub","pg20782.epub",,"no images"
429,"http://www.gutenberg.org/etext/20782","kindle","pg20782-images.mobi",,"with images"
429,"http://www.gutenberg.org/etext/20782","kindle","pg20782.mobi",,"no images"
429,"http://www.gutenberg.org/etext/20782","plucker","pg20782.plucker.pdb",,
429,"http://www.gutenberg.org/etext/20782","text","pg20782.txt",,
430,"http://www.gutenberg.org/etext/209","epub","pg209.epub",,
430,"http://www.gutenberg.org/etext/209","kindle","pg209.mobi",,
430,"http://www.gutenberg.org/etext/209","plucker","pg209.plucker.pdb",,
430,"http://www.gutenberg.org/etext/209","text","pg209.txt",,
431,"http://www.gutenberg.org/etext/17135","epub","pg17135-images.epub",,"with images"
431,"http://www.gutenberg.org/etext/17135","epub","pg17135.epub",,"no images"
431,"http://www.gutenberg.org/etext/17135","kindle","pg17135-images.mobi",,"with images"
431,"http://www.gutenberg.org/etext/17135","kindle","pg17135.mobi",,"no images"
431,"http://www.gutenberg.org/etext/17135","plucker","pg17135.plucker.pdb",,
431,"http://www.gutenberg.org/etext/17135","text","pg17135.txt",,
432,"http://www.gutenberg.org/etext/4300","epub","pg4300.epub",,
432,"http://www.gutenberg.org/etext/4300","kindle","pg4300.mobi",,
432,"http://www.gutenberg.org/etext/4300","plucker","pg4300.plucker.pdb",,
432,"http://www.gutenberg.org/etext/4300","text","pg4300.txt",,
433,"http://www.gutenberg.org/etext/203","epub","pg203.epub",,
433,"http://www.gutenberg.org/etext/203","kindle","pg203.mobi",,
433,"http://www.gutenberg.org/etext/203","plucker","pg203.plucker.pdb",,
433,"http://www.gutenberg.org/etext/203","text","pg203.txt",,
434,"http://www.gutenberg.org/etext/2130","epub","pg2130.epub",,
434,"http://www.gutenberg.org/etext/2130","kindle","pg2130.mobi",,
434,"http://www.gutenberg.org/etext/2130","plucker","pg2130.plucker.pdb",,
434,"http://www.gutenberg.org/etext/2130","text","pg2130.txt",,
435,"http://www.gutenberg.org/etext/3289","epub","pg3289.epub",,
435,"http://www.gutenberg.org/etext/3289","kindle","pg3289.mobi",,
435,"http://www.gutenberg.org/etext/3289","plucker","pg3289.plucker.pdb",,
435,"http://www.gutenberg.org/etext/3289","text","pg3289.txt",,
436,"http://www.gutenberg.org/etext/6087","epub","pg6087.epub",,
436,"http://www.gutenberg.org/etext/6087","kindle","pg6087.mobi",,
436,"http://www.gutenberg.org/etext/6087","plucker","pg6087.plucker.pdb",,
436,"http://www.gutenberg.org/etext/6087","text","pg6087.txt",,
437,"http://www.gutenberg.org/etext/599","epub","pg599.epub",,
437,"http://www.gutenberg.org/etext/599","kindle","pg599.mobi",,
437,"http://www.gutenberg.org/etext/599","plucker","pg599.plucker.pdb",,
437,"http://www.gutenberg.org/etext/599","text","pg599.txt",,
438,"http://www.gutenberg.org/etext/6852","epub","pg6852.epub",,
438,"http://www.gutenberg.org/etext/6852","kindle","pg6852.mobi",,
438,"http://www.gutenberg.org/etext/6852","plucker","pg6852.plucker.pdb",,
438,"http://www.gutenberg.org/etext/6852","text","pg6852.txt",,
"439","http://www.gutenberg.org/etext/6538","mp3",,"twenty_thousand_leagues_under_the_sea",
440,"http://www.gutenberg.org/etext/2488","epub","pg2488-images.epub",,"with images"
440,"http://www.gutenberg.org/etext/2488","epub","pg2488.epub",,"no images"
440,"http://www.gutenberg.org/etext/2488","kindle","pg2488-images.mobi",,"with images"
440,"http://www.gutenberg.org/etext/2488","kindle","pg2488.mobi",,"no images"
440,"http://www.gutenberg.org/etext/2488","plucker","pg2488.plucker.pdb",,
440,"http://www.gutenberg.org/etext/2488","text","pg2488.txt",,
441,"http://www.gutenberg.org/etext/164","epub","pg164.epub",,
441,"http://www.gutenberg.org/etext/164","kindle","pg164.mobi",,
441,"http://www.gutenberg.org/etext/164","plucker","pg164.plucker.pdb",,
441,"http://www.gutenberg.org/etext/164","text","pg164.txt",,
442,"http://www.gutenberg.org/etext/15595","epub","pg15595-images.epub",,"with images"
442,"http://www.gutenberg.org/etext/15595","epub","pg15595.epub",,"no images"
442,"http://www.gutenberg.org/etext/15595","kindle","pg15595-images.mobi",,"with images"
442,"http://www.gutenberg.org/etext/15595","kindle","pg15595.mobi",,"no images"
442,"http://www.gutenberg.org/etext/15595","plucker","pg15595.plucker.pdb",,
442,"http://www.gutenberg.org/etext/15595","text","pg15595.txt",,
443,"http://www.gutenberg.org/etext/18857","epub","pg18857-images.epub",,"with images"
443,"http://www.gutenberg.org/etext/18857","epub","pg18857.epub",,"no images"
443,"http://www.gutenberg.org/etext/18857","kindle","pg18857-images.mobi",,"with images"
443,"http://www.gutenberg.org/etext/18857","kindle","pg18857.mobi",,"no images"
443,"http://www.gutenberg.org/etext/18857","plucker","pg18857.plucker.pdb",,
443,"http://www.gutenberg.org/etext/18857","text","pg18857.txt",,
444,"http://www.gutenberg.org/etext/205","epub","pg205.epub",,
444,"http://www.gutenberg.org/etext/205","kindle","pg205.mobi",,
444,"http://www.gutenberg.org/etext/205","plucker","pg205.plucker.pdb",,
444,"http://www.gutenberg.org/etext/205","text","205-0.txt",,
445,"http://www.gutenberg.org/etext/1022","epub","pg1022.epub",,
445,"http://www.gutenberg.org/etext/1022","kindle","pg1022.mobi",,
445,"http://www.gutenberg.org/etext/1022","plucker","pg1022.mobi",,
445,"http://www.gutenberg.org/etext/1022","text","pg1022.txt",,
446,"http://www.gutenberg.org/etext/2600","epub","pg2600.epub",,
446,"http://www.gutenberg.org/etext/2600","kindle","pg2600.mobi",,
446,"http://www.gutenberg.org/etext/2600","plucker","pg2600.plucker.pdb",,
446,"http://www.gutenberg.org/etext/2600","text","pg2600.txt",,
447,"http://www.gutenberg.org/etext/36","epub","pg36.epub",,
447,"http://www.gutenberg.org/etext/36","kindle","pg36.mobi",,
447,"http://www.gutenberg.org/etext/36","plucker","pg36.plucker.pdb",,
447,"http://www.gutenberg.org/etext/36","text","pg36.txt",,
448,"http://www.gutenberg.org/etext/68","epub","pg68.epub",,
448,"http://www.gutenberg.org/etext/68","kindle","pg68.mobi",,
448,"http://www.gutenberg.org/etext/68","plucker","pg68.plucker.pdb",,
448,"http://www.gutenberg.org/etext/68","text","pg68.txt",,
449,"http://www.gutenberg.org/etext/1321","epub","pg1321.epub",,
449,"http://www.gutenberg.org/etext/1321","kindle","pg1321.mobi",,
449,"http://www.gutenberg.org/etext/1321","plucker","pg1321.plucker.pdb",,
449,"http://www.gutenberg.org/etext/1321","text","pg1321.txt",,
450,"http://www.gutenberg.org/etext/22465","epub","pg22465.epub",,
450,"http://www.gutenberg.org/etext/22465","kindle","pg22465.mobi",,
450,"http://www.gutenberg.org/etext/22465","plucker","pg22465.plucker.pdb",,
450,"http://www.gutenberg.org/etext/22465","text","pg22465.txt",,
451,"http://www.gutenberg.org/etext/910","epub","pg910.epub",,
451,"http://www.gutenberg.org/etext/910","kindle","pg910.mobi",,
451,"http://www.gutenberg.org/etext/910","plucker","pg910.plucker.pdb",,
451,"http://www.gutenberg.org/etext/910","text","pg910.txt",,
452,"http://www.gutenberg.org/etext/289","epub","pg289.epub",,
452,"http://www.gutenberg.org/etext/289","kindle","pg289.mobi",,
452,"http://www.gutenberg.org/etext/289","plucker","pg289.plucker.pdb",,
452,"http://www.gutenberg.org/etext/289","text","289.txt.utf8",,
453,"http://www.gutenberg.org/etext/18901","epub","pg18901-images.epub",,
453,"http://www.gutenberg.org/etext/18901","epub","pg18901.epub",,
453,"http://www.gutenberg.org/etext/18901","kindle","pg18901-images.mobi",,
453,"http://www.gutenberg.org/etext/18901","kindle","pg18901.mobi",,
453,"http://www.gutenberg.org/etext/18901","plucker","pg18901.plucker.pdb",,
453,"http://www.gutenberg.org/etext/18901","text","pg18901.txt",,
454,"http://www.gutenberg.org/etext/583","epub","pg583.epub",,
454,"http://www.gutenberg.org/etext/583","kindle","pg583.mobi",,
454,"http://www.gutenberg.org/etext/583","plucker","pg583.plucker.pdb",,
454,"http://www.gutenberg.org/etext/583","text","pg583.txt",,
455,"http://www.gutenberg.org/etext/4240","epub","pg4240.epub",,
455,"http://www.gutenberg.org/etext/4240","kindle","pg4240.epub",,
455,"http://www.gutenberg.org/etext/4240","plucker","pg4240.plucker.pdb",,
455,"http://www.gutenberg.org/etext/4240","text","pg4240.plucker.pdb",,
"456","http://www.gutenberg.org/etext/21179","mp3",,"wonderful_wizard_of_oz_mp3",
457,"http://www.gutenberg.org/etext/55","epub","pg55.epub",,
457,"http://www.gutenberg.org/etext/55","kindle","pg55.mobi",,
457,"http://www.gutenberg.org/etext/55","plucker","pg55.plucker.pdb",,
457,"http://www.gutenberg.org/etext/55","text","pg55.txt",,
458,"http://www.gutenberg.org/etext/21531","epub","pg21531-images.epub",,"with images"
458,"http://www.gutenberg.org/etext/21531","epub","pg21531.epub",,"no images"
458,"http://www.gutenberg.org/etext/21531","kindle","pg21531-images.mobi",,"with images"
458,"http://www.gutenberg.org/etext/21531","kindle","pg21531.mobi",,"no images"
458,"http://www.gutenberg.org/etext/21531","plucker","pg21531.plucker.pdb",,
458,"http://www.gutenberg.org/etext/21531","text","pg21531.txt",,
459,"http://www.gutenberg.org/etext/27238","epub","pg27238-images.epub",,"with images"
459,"http://www.gutenberg.org/etext/27238","epub","pg27238.epub",,"no images"
459,"http://www.gutenberg.org/etext/27238","kindle","pg27238-images.mobi",,"with images"
459,"http://www.gutenberg.org/etext/27238","kindle","pg27238.mobi",,"no images"
459,"http://www.gutenberg.org/etext/27238","plucker","pg27238.mobi",,
459,"http://www.gutenberg.org/etext/27238","text","pg27238.txt",,
460,"http://www.gutenberg.org/etext/2147","epub","pg2147.epub",,
460,"http://www.gutenberg.org/etext/2147","kindle","pg2147.mobi",,
460,"http://www.gutenberg.org/etext/2147","plucker","pg2147.plucker.pdb",,
460,"http://www.gutenberg.org/etext/2147","text","pg2147.txt",,
461,"http://www.gutenberg.org/etext/2148","epub","pg2148.epub",,
461,"http://www.gutenberg.org/etext/2148","kindle","pg2148.mobi",,
461,"http://www.gutenberg.org/etext/2148","plucker","pg2148.plucker.pdb",,
461,"http://www.gutenberg.org/etext/2148","text","pg2148.txt",,
462,"http://www.gutenberg.org/etext/2149","epub","pg2149.epub",,
462,"http://www.gutenberg.org/etext/2149","kindle","pg2149.mobi",,
462,"http://www.gutenberg.org/etext/2149","plucker","pg2149.plucker.pdb",,
462,"http://www.gutenberg.org/etext/2149","text","pg2149.txt",,
463,"http://www.gutenberg.org/etext/2150","epub","pg2150.epub",,
463,"http://www.gutenberg.org/etext/2150","kindle","pg2150.mobi",,
463,"http://www.gutenberg.org/etext/2150","plucker","pg2150.plucker.pdb",,
463,"http://www.gutenberg.org/etext/2150","text","pg2150.txt",,
464,"http://www.gutenberg.org/etext/2151","epub","pg2151.epub",,
464,"http://www.gutenberg.org/etext/2151","kindle","pg2151.mobi",,
464,"http://www.gutenberg.org/etext/2151","plucker","pg2151.plucker.pdb",,
464,"http://www.gutenberg.org/etext/2151","text","pg2151.txt",,
465,"http://www.gutenberg.org/etext/768","epub","pg768.epub",,
465,"http://www.gutenberg.org/etext/768","kindle","pg768.mobi",,
465,"http://www.gutenberg.org/etext/768","plucker","pg768.plucker.pdb",,
465,"http://www.gutenberg.org/etext/768","text","pg768.txt",,
466,"http://www.gutenberg.org/etext/1952","epub","pg1952.epub",,
466,"http://www.gutenberg.org/etext/1952","kindle","pg1952.mobi",,
466,"http://www.gutenberg.org/etext/1952","plucker","pg1952.plucker.pdb",,
466,"http://www.gutenberg.org/etext/1952","text","pg1952.txt",,
